Date,Account,Category,Subcategory,Note,INR,Income/Expense,Note2,Amount,Currency,Account2
02/15/2023 14:35,CUB - online payment,Food,,Lunch,32.59,Expense,,32.59,INR,32.59
02/02/2023 17:08,CUB - online payment,Food,,Dinner,98.71,Expense,,98.71,INR,98.71
02/09/2023 13:59,CUB - online payment,Other,,From stu,370,Income,,370,INR,370
02/07/2023 18:30,CUB - online payment,Food,,Breakfast,185.14,Expense,with company,185.14,INR,185.14
02/01/2023 17:11,CUB - online payment,Social Life,,Badminton,1262.4,Expense,,1262.4,INR,1262.4
02/06/2023 18:43,CUB - online payment,Food,,Lunch,245.01,Expense,,245.01,INR,245.01
02/08/2023 21:20,CUB - online payment,Transportation,,Rapido,162.11,Expense,with stu,162.11,INR,162.11
02/08/2023 08:11,CUB - online payment,Food,,Dinner,80.13,Expense,with gobi,80.13,INR,80.13
02/18/2023 08:15,CUB - online payment,Food,,Dinner,49.11,Expense,,49.11,INR,49.11
02/28/2023 20:42,CUB - online payment,Food,,Water,622.1,Expense,,622.1,INR,622.1
02/23/2023 11:40,CUB - online payment,Food,,Parotta,661.01,Expense,,661.01,INR,661.01
02/20/2023 21:13,CUB - online payment,Social Life,,Games,258.46,Expense,with bharath,258.46,INR,258.46
02/04/2023 22:51,CUB - online payment,Food,,Lunch,522.78,Expense,,522.78,INR,522.78
02/19/2023 09:01,CUB - online payment,Food,,Kfc dinner,39.74,Expense,with bharath,39.74,INR,39.74
02/23/2023 12:07,CUB - online payment,Food,,Dinner,87.77,Expense,with stu,87.77,INR,87.77
02/27/2023 14:51,CUB - online payment,Food,,Breakfast,76.6,Expense,,76.6,INR,76.6
02/18/2023 13:10,CUB - online payment,Transportation,,Auto,1118.39,Expense,,1118.39,INR,1118.39
02/03/2023 18:03,CUB - online payment,Social Life,,Games,181.04,Expense,with company,181.04,INR,181.04
02/14/2023 13:52,CUB - online payment,Food,,Dinner,294.63,Expense,with company,294.63,INR,294.63
02/17/2023 18:58,CUB - online payment,Food,,Lunch,685.27,Expense,with stu,685.27,INR,685.27
02/25/2023 12:14,CUB - online payment,Food,,Kfc dinner,56.07,Expense,with bharath,56.07,INR,56.07
02/12/2023 11:14,CUB - online payment,Transportation,,Bus ticket,1409.92,Expense,with stu,1409.92,INR,1409.92
02/07/2023 20:59,CUB - online payment,Social Life,,Badminton,1447.91,Expense,with bharath,1447.91,INR,1447.91
02/03/2023 22:59,CUB - online payment,Other,,To siva,84.93,Expense,,84.93,INR,84.93
02/25/2023 17:04,CUB - online payment,Food,,Milk with bharath,641.58,Expense,,641.58,INR,641.58
02/05/2023 22:37,CUB - online payment,Transportation,,Rapido,1176.85,Expense,with company,1176.85,INR,1176.85
02/04/2023 13:42,CUB - online payment,Food,,Breakfast,33.99,Expense,,33.99,INR,33.99
02/11/2023 11:20,CUB - online payment,Social Life,,Badminton,423.92,Expense,with bharath,423.92,INR,423.92
02/18/2023 08:15,CUB - online payment,Social Life,,Beer,1253.5,Expense,with company,1253.5,INR,1253.5
02/04/2023 12:44,CUB - online payment,Social Life,,Movie,1621.46,Expense,,1621.46,INR,1621.46
02/21/2023 22:08,CUB - online payment,Food,,Kfc dinner,86.05,Expense,,86.05,INR,86.05
02/11/2023 15:18,CUB - online payment,Food,,Dinner,255.16,Expense,with stu,255.16,INR,255.16
02/04/2023 19:23,CUB - online payment,Transportation,,Metro,1306.68,Expense,,1306.68,INR,1306.68
02/21/2023 21:18,CUB - online payment,Transportation,,Metro,1202.25,Expense,with gobi,1202.25,INR,1202.25
02/27/2023 14:36,CUB - online payment,Apparel,,Full hand and hoodie,569.73,Expense,,569.73,INR,569.73
02/10/2023 18:52,CUB - online payment,Household,,Rent,4535.67,Expense,with company,4535.67,INR,4535.67
02/09/2023 10:39,CUB - online payment,Household,,Rent,4737.06,Expense,with gobi,4737.06,INR,4737.06
02/23/2023 18:49,CUB - online payment,Food,,Breakfast,124.05,Expense,with company,124.05,INR,124.05
02/26/2023 21:16,CUB - online payment,Food,,Lunch,285.7,Expense,with gobi,285.7,INR,285.7
02/04/2023 12:10,CUB - online payment,Food,,Parotta,116.84,Expense,,116.84,INR,116.84
02/05/2023 13:14,CUB - online payment,Food,,Lunch,695.96,Expense,,695.96,INR,695.96
02/08/2023 14:04,CUB - online payment,Food,,Dinner,52.4,Expense,,52.4,INR,52.4
02/02/2023 08:09,CUB - online payment,Food,,Corn,288.0,Expense,with bharath,288.0,INR,288.0
02/04/2023 08:26,CUB - online payment,Food,,Milk with bharath,610.65,Expense,with stu,610.65,INR,610.65
02/24/2023 08:43,CUB - online payment,Food,,Water,36.71,Expense,with gobi,36.71,INR,36.71
02/15/2023 22:15,CUB - online payment,Food,,Parotta,102.63,Expense,with stu,102.63,INR,102.63
02/27/2023 12:55,CUB - online payment,Food,,Dinner,208.5,Expense,with gobi,208.5,INR,208.5
02/07/2023 13:38,CUB - online payment,Food,,Water,161.79,Expense,with company,161.79,INR,161.79
02/27/2023 13:18,CUB - online payment,Social Life,,Games,634.02,Expense,with stu,634.02,INR,634.02
02/15/2023 09:38,CUB - online payment,Food,,Lunch,57.51,Expense,,57.51,INR,57.51
02/08/2023 21:08,CUB - online payment,Household,,Mirror,133.38,Expense,,133.38,INR,133.38
02/24/2023 11:17,CUB - online payment,Food,,Dinner,331.93,Expense,with bharath,331.93,INR,331.93
02/04/2023 15:35,CUB - online payment,Transportation,,Metro,861.52,Expense,,861.52,INR,861.52
02/27/2023 10:14,CUB - online payment,Other,,To vicky,120.09,Expense,,120.09,INR,120.09
02/23/2023 19:52,CUB - online payment,Food,,Corn,139.96,Expense,,139.96,INR,139.96
02/13/2023 12:13,CUB - online payment,Food,,Snacks,534.86,Expense,with stu,534.86,INR,534.86
02/24/2023 13:29,CUB - online payment,Food,,Snacks,292.13,Expense,,292.13,INR,292.13
02/18/2023 12:21,CUB - online payment,Food,,Water,72.35,Expense,,72.35,INR,72.35
02/27/2023 15:05,CUB - online payment,Food,,Kfc dinner,144.1,Expense,with bharath,144.1,INR,144.1
02/02/2023 15:49,CUB - online payment,Food,,Snacks,37.05,Expense,with company,37.05,INR,37.05
02/13/2023 17:05,CUB - online payment,Food,,Milk with bharath,67.32,Expense,,67.32,INR,67.32
02/16/2023 09:50,CUB - online payment,Food,,Dinner,227.57,Expense,,227.57,INR,227.57
02/17/2023 14:30,CUB - online payment,Food,,Dinner,289.38,Expense,with bharath,289.38,INR,289.38
02/05/2023 21:20,CUB - online payment,Transportation,,Auto,1514.93,Expense,,1514.93,INR,1514.93
02/27/2023 20:24,CUB - online payment,Transportation,,Auto,393.91,Expense,,393.91,INR,393.91
02/20/2023 08:02,CUB - online payment,Transportation,,Auto,1553.95,Expense,with company,1553.95,INR,1553.95
02/18/2023 18:05,CUB - online payment,Food,,Breakfast,156.39,Expense,with bharath,156.39,INR,156.39
02/06/2023 20:48,CUB - online payment,Food,,Parotta,179.86,Expense,,179.86,INR,179.86
02/21/2023 17:39,CUB - online payment,Transportation,,Train,1518.58,Expense,,1518.58,INR,1518.58
02/11/2023 21:41,CUB - online payment,Social Life,,Badminton,299.55,Expense,with gobi,299.55,INR,299.55
02/07/2023 12:12,CUB - online payment,Food,,Milk with bharath,66.32,Expense,,66.32,INR,66.32
02/16/2023 19:55,CUB - online payment,Food,,Breakfast,218.05,Expense,,218.05,INR,218.05
02/20/2023 15:53,CUB - online payment,Food,,Dinner,634.5,Expense,with stu,634.5,INR,634.5
02/02/2023 22:02,CUB - online payment,Household,,Stuffs,617.57,Expense,,617.57,INR,617.57
02/23/2023 18:39,CUB - online payment,Transportation,,Rapido,454.54,Expense,,454.54,INR,454.54
02/07/2023 19:37,CUB - online payment,Household,,Rent,4744.89,Expense,,4744.89,INR,4744.89
02/09/2023 20:05,CUB - online payment,Food,,Water,108.27,Expense,,108.27,INR,108.27
02/25/2023 15:26,CUB - online payment,Food,,Lunch,172.61,Expense,,172.61,INR,172.61
02/24/2023 08:11,CUB - online payment,Food,,Pizza,283.01,Expense,,283.01,INR,283.01
02/15/2023 17:18,CUB - online payment,Food,,Corn,83.06,Expense,,83.06,INR,83.06
02/18/2023 11:29,CUB - online payment,Food,,Breakfast,41.76,Expense,,41.76,INR,41.76
02/11/2023 22:36,CUB - online payment,Other,,To vicky,242.33,Expense,,242.33,INR,242.33
02/06/2023 20:30,CUB - online payment,Household,,Rent,4516.55,Expense,with company,4516.55,INR,4516.55
02/07/2023 13:43,CUB - online payment,Food,,Parotta,248.8,Expense,,248.8,INR,248.8
02/22/2023 18:09,CUB - online payment,Food,,Breakfast,88.87,Expense,,88.87,INR,88.87
02/11/2023 09:27,CUB - online payment,Food,,Corn,34.91,Expense,,34.91,INR,34.91
02/12/2023 09:55,CUB - online payment,Food,,Lunch,223.61,Expense,,223.61,INR,223.61
02/26/2023 14:47,CUB - online payment,Food,,Pizza,29.34,Expense,with company,29.34,INR,29.34
02/12/2023 10:43,CUB - online payment,Food,,Parotta,61.61,Expense,with stu,61.61,INR,61.61
02/06/2023 13:38,CUB - online payment,Food,,Dinner,636.23,Expense,with company,636.23,INR,636.23
02/27/2023 11:55,CUB - online payment,Other,,From dad,8000,Income,with gobi,8000,INR,8000
02/13/2023 14:27,CUB - online payment,Food,,Water,413.95,Expense,,413.95,INR,413.95
02/13/2023 12:22,CUB - online payment,Food,,Milk with bharath,25.87,Expense,with stu,25.87,INR,25.87
02/23/2023 17:51,CUB - online payment,Transportation,,Taxi,1424.31,Expense,with company,1424.31,INR,1424.31
02/03/2023 21:22,CUB - online payment,Transportation,,Taxi,1244.01,Expense,with company,1244.01,INR,1244.01
02/13/2023 21:40,CUB - online payment,Food,,Dinner,256.62,Expense,,256.62,INR,256.62
02/08/2023 14:33,CUB - online payment,Food,,Breakfast,73.71,Expense,with stu,73.71,INR,73.71
02/26/2023 08:53,CUB - online payment,Food,,Parotta,173.62,Expense,,173.62,INR,173.62
02/03/2023 17:02,CUB - online payment,Food,,Kfc dinner,457.31,Expense,with gobi,457.31,INR,457.31
02/20/2023 19:37,CUB - online payment,Transportation,,Metro,446.21,Expense,,446.21,INR,446.21
02/22/2023 17:44,CUB - online payment,Food,,Dinner,20.86,Expense,,20.86,INR,20.86
02/01/2023 12:02,CUB - online payment,Food,,Dinner,197.24,Expense,,197.24,INR,197.24
02/07/2023 12:05,CUB - online payment,Household,,Rent,4781.63,Expense,with gobi,4781.63,INR,4781.63
02/17/2023 10:37,CUB - online payment,Food,,Snacks,290.01,Expense,with gobi,290.01,INR,290.01
02/26/2023 08:06,CUB - online payment,Food,,Milk with bharath,95.11,Expense,,95.11,INR,95.11
02/24/2023 19:46,CUB - online payment,Other,,From dad,10000,Income,,10000,INR,10000
02/19/2023 19:52,CUB - online payment,Food,,Water,244.06,Expense,,244.06,INR,244.06
02/15/2023 09:23,CUB - online payment,Social Life,,Beer,304.27,Expense,with company,304.27,INR,304.27
02/10/2023 17:58,CUB - online payment,Food,,Parotta,642.55,Expense,with stu,642.55,INR,642.55
02/22/2023 19:09,CUB - online payment,Household,,Mirror,128.29,Expense,with gobi,128.29,INR,128.29
03/10/2023 19:50,CUB - online payment,Food,,Milk with bharath,74.98,Expense,with company,74.98,INR,74.98
03/12/2023 18:02,CUB - online payment,Food,,Dinner,434.96,Expense,,434.96,INR,434.96
03/19/2023 17:16,CUB - online payment,Social Life,,Movie,1387.83,Expense,with stu,1387.83,INR,1387.83
03/30/2023 15:50,CUB - online payment,Food,,Corn,46.35,Expense,,46.35,INR,46.35
03/03/2023 13:16,CUB - online payment,Food,,Lunch,33.09,Expense,,33.09,INR,33.09
03/22/2023 20:43,CUB - online payment,Food,,Snacks,186.69,Expense,,186.69,INR,186.69
03/14/2023 10:16,CUB - online payment,Food,,Corn,266.27,Expense,,266.27,INR,266.27
03/21/2023 12:44,CUB - online payment,Food,,Breakfast,596.72,Expense,with gobi,596.72,INR,596.72
03/24/2023 22:32,CUB - online payment,Other,,To gobi,280.14,Expense,with stu,280.14,INR,280.14
03/30/2023 13:55,CUB - online payment,Transportation,,Metro,355.02,Expense,with company,355.02,INR,355.02
03/13/2023 12:44,CUB - online payment,Food,,Parotta,585.87,Expense,,585.87,INR,585.87
03/13/2023 15:22,CUB - online payment,Food,,Pizza,267.35,Expense,,267.35,INR,267.35
03/09/2023 13:43,CUB - online payment,Other,,From stu,243,Income,,243,INR,243
03/20/2023 13:22,CUB - online payment,Food,,Corn,228.48,Expense,with stu,228.48,INR,228.48
03/12/2023 12:07,CUB - online payment,Social Life,,Games,391.44,Expense,,391.44,INR,391.44
03/02/2023 18:09,CUB - online payment,Household,,Stuffs,378.39,Expense,with company,378.39,INR,378.39
03/29/2023 21:47,CUB - online payment,Food,,Snacks,286.85,Expense,,286.85,INR,286.85
03/28/2023 21:31,CUB - online payment,Other,,To vicky,92.56,Expense,with stu,92.56,INR,92.56
03/18/2023 13:16,CUB - online payment,Food,,Lunch,10.02,Expense,with stu,10.02,INR,10.02
03/25/2023 13:43,CUB - online payment,Food,,Water,303.45,Expense,,303.45,INR,303.45
03/05/2023 12:03,CUB - online payment,Food,,Snacks,279.27,Expense,with company,279.27,INR,279.27
03/16/2023 13:36,CUB - online payment,Food,,Water,184.41,Expense,,184.41,INR,184.41
03/25/2023 11:05,CUB - online payment,Food,,Pizza,553.2,Expense,with gobi,553.2,INR,553.2
03/26/2023 19:16,CUB - online payment,Food,,Lunch,352.36,Expense,,352.36,INR,352.36
03/15/2023 13:36,CUB - online payment,Other,,To siva,235.52,Expense,with gobi,235.52,INR,235.52
03/13/2023 18:18,CUB - online payment,Food,,Lunch,59.06,Expense,with stu,59.06,INR,59.06
03/16/2023 17:52,CUB - online payment,Food,,Breakfast,538.51,Expense,with stu,538.51,INR,538.51
03/04/2023 10:07,CUB - online payment,Food,,Snacks,310.15,Expense,,310.15,INR,310.15
03/29/2023 12:29,CUB - online payment,Food,,Dinner,549.64,Expense,,549.64,INR,549.64
03/27/2023 18:08,CUB - online payment,Food,,Corn,394.23,Expense,with bharath,394.23,INR,394.23
03/17/2023 14:05,CUB - online payment,Food,,Dinner,598.99,Expense,,598.99,INR,598.99
03/08/2023 19:51,CUB - online payment,Other,,To siva,24.82,Expense,with bharath,24.82,INR,24.82
03/13/2023 21:49,CUB - online payment,Food,,Milk with bharath,13.98,Expense,with bharath,13.98,INR,13.98
03/11/2023 22:43,CUB - online payment,Food,,Pizza,167.64,Expense,,167.64,INR,167.64
03/13/2023 18:52,CUB - online payment,Food,,Corn,21.06,Expense,,21.06,INR,21.06
03/28/2023 21:17,CUB - online payment,Other,,To barath,253.73,Expense,with company,253.73,INR,253.73
03/31/2023 17:56,CUB - online payment,Food,,Milk with bharath,28.2,Expense,,28.2,INR,28.2
03/05/2023 12:48,CUB - online payment,Food,,Milk with bharath,599.29,Expense,,599.29,INR,599.29
03/30/2023 09:15,CUB - online payment,Food,,Snacks,262.85,Expense,with gobi,262.85,INR,262.85
03/14/2023 18:52,CUB - online payment,Transportation,,Metro,340.47,Expense,,340.47,INR,340.47
03/19/2023 18:01,CUB - online payment,Transportation,,Train,1190.76,Expense,with bharath,1190.76,INR,1190.76
03/13/2023 11:27,CUB - online payment,Transportation,,Train,471.52,Expense,,471.52,INR,471.52
03/29/2023 13:14,CUB - online payment,Food,,Breakfast,46.49,Expense,,46.49,INR,46.49
03/03/2023 18:00,CUB - online payment,Food,,Parotta,42.48,Expense,with gobi,42.48,INR,42.48
03/12/2023 20:04,CUB - online payment,Social Life,,Games,1381.24,Expense,with bharath,1381.24,INR,1381.24
03/11/2023 21:08,CUB - online payment,Food,,Parotta,11.66,Expense,with stu,11.66,INR,11.66
03/06/2023 22:04,CUB - online payment,Food,,Kfc dinner,253.99,Expense,,253.99,INR,253.99
03/07/2023 22:51,CUB - online payment,Food,,Kfc dinner,56.76,Expense,,56.76,INR,56.76
03/03/2023 22:22,CUB - online payment,Food,,Kfc dinner,678.05,Expense,with stu,678.05,INR,678.05
03/16/2023 12:37,CUB - online payment,Food,,Kfc dinner,76.51,Expense,,76.51,INR,76.51
03/24/2023 08:39,CUB - online payment,Food,,Breakfast,14.71,Expense,with company,14.71,INR,14.71
03/04/2023 21:46,CUB - online payment,Food,,Kfc dinner,335.21,Expense,,335.21,INR,335.21
03/11/2023 11:59,CUB - online payment,Food,,Lunch,80.65,Expense,with stu,80.65,INR,80.65
03/15/2023 18:17,CUB - online payment,Food,,Parotta,163.5,Expense,with stu,163.5,INR,163.5
03/27/2023 20:37,CUB - online payment,Food,,Snacks,95.48,Expense,,95.48,INR,95.48
03/02/2023 13:55,CUB - online payment,Social Life,,Badminton,1473.49,Expense,with bharath,1473.49,INR,1473.49
03/02/2023 20:50,CUB - online payment,Transportation,,Rapido,591.5,Expense,with bharath,591.5,INR,591.5
03/29/2023 13:53,CUB - online payment,Food,,Pizza,75.26,Expense,,75.26,INR,75.26
03/09/2023 13:52,CUB - online payment,Food,,Snacks,62.96,Expense,with bharath,62.96,INR,62.96
03/17/2023 15:46,CUB - online payment,Other,,From stu,346,Income,with gobi,346,INR,346
03/12/2023 22:09,CUB - online payment,Other,,To siva,185.76,Expense,with bharath,185.76,INR,185.76
03/31/2023 22:55,CUB - online payment,Food,,Lunch,61.65,Expense,,61.65,INR,61.65
03/25/2023 13:13,CUB - online payment,Food,,Kfc dinner,72.98,Expense,,72.98,INR,72.98
03/18/2023 19:27,CUB - online payment,Food,,Water,28.99,Expense,,28.99,INR,28.99
03/21/2023 18:30,CUB - online payment,Other,,From stu,238,Income,,238,INR,238
03/14/2023 18:40,CUB - online payment,Food,,Parotta,272.22,Expense,with gobi,272.22,INR,272.22
03/27/2023 13:24,CUB - online payment,Food,,Water,113.93,Expense,with stu,113.93,INR,113.93
03/06/2023 14:23,CUB - online payment,Other,,To barath,29.99,Expense,,29.99,INR,29.99
03/10/2023 19:25,CUB - online payment,Food,,Corn,116.66,Expense,,116.66,INR,116.66
03/27/2023 09:29,CUB - online payment,Food,,Lunch,624.2,Expense,,624.2,INR,624.2
03/10/2023 20:50,CUB - online payment,Transportation,,Rapido,326.1,Expense,with bharath,326.1,INR,326.1
03/19/2023 10:29,CUB - online payment,Transportation,,Taxi,880.86,Expense,with bharath,880.86,INR,880.86
03/17/2023 19:46,CUB - online payment,Food,,Corn,485.58,Expense,,485.58,INR,485.58
03/21/2023 14:54,CUB - online payment,Transportation,,Metro,184.91,Expense,,184.91,INR,184.91
03/04/2023 13:49,CUB - online payment,Other,,To siva,429.41,Expense,with stu,429.41,INR,429.41
03/19/2023 15:46,CUB - online payment,Food,,Snacks,236.16,Expense,with gobi,236.16,INR,236.16
03/02/2023 13:26,CUB - online payment,Food,,Water,75.7,Expense,,75.7,INR,75.7
03/20/2023 18:25,CUB - online payment,Other,,To kumara,42.79,Expense,,42.79,INR,42.79
03/13/2023 12:37,CUB - online payment,Food,,Milk with bharath,542.19,Expense,with bharath,542.19,INR,542.19
03/16/2023 22:06,CUB - online payment,Household,,Stuffs,238.28,Expense,,238.28,INR,238.28
03/02/2023 10:31,CUB - online payment,Food,,Snacks,507.54,Expense,,507.54,INR,507.54
03/03/2023 14:02,CUB - online payment,Social Life,,Beer,1167.79,Expense,,1167.79,INR,1167.79
03/03/2023 08:50,CUB - online payment,Apparel,,Cap,899.47,Expense,,899.47,INR,899.47
03/12/2023 20:23,CUB - online payment,Food,,Lunch,67.02,Expense,with stu,67.02,INR,67.02
03/29/2023 08:50,CUB - online payment,Food,,Milk with bharath,244.36,Expense,,244.36,INR,244.36
03/31/2023 10:53,CUB - online payment,Transportation,,Metro,1060.6,Expense,with bharath,1060.6,INR,1060.6
03/08/2023 14:35,CUB - online payment,Other,,To kumara,289.72,Expense,with company,289.72,INR,289.72
03/02/2023 08:03,CUB - online payment,Food,,Snacks,26.18,Expense,with gobi,26.18,INR,26.18
03/06/2023 18:30,CUB - online payment,Food,,Pizza,26.27,Expense,,26.27,INR,26.27
03/31/2023 13:37,CUB - online payment,Other,,From friend,151,Income,,151,INR,151
03/07/2023 18:51,CUB - online payment,Food,,Milk with bharath,83.11,Expense,with bharath,83.11,INR,83.11
03/12/2023 18:29,CUB - online payment,Food,,Water,167.04,Expense,,167.04,INR,167.04
03/31/2023 08:47,CUB - online payment,Food,,Kfc dinner,177.71,Expense,with company,177.71,INR,177.71
03/08/2023 08:11,CUB - online payment,Transportation,,Taxi,1586.61,Expense,,1586.61,INR,1586.61
03/09/2023 14:25,CUB - online payment,Food,,Kfc dinner,536.08,Expense,,536.08,INR,536.08
03/19/2023 08:58,CUB - online payment,Food,,Snacks,660.24,Expense,,660.24,INR,660.24
03/30/2023 11:19,CUB - online payment,Transportation,,Metro,1562.68,Expense,,1562.68,INR,1562.68
03/27/2023 12:25,CUB - online payment,Transportation,,Bus ticket,960.25,Expense,with bharath,960.25,INR,960.25
03/09/2023 13:29,CUB - online payment,Apparel,,Earphone,312.28,Expense,with bharath,312.28,INR,312.28
03/12/2023 09:33,CUB - online payment,Transportation,,Bus ticket,518.26,Expense,with bharath,518.26,INR,518.26
03/05/2023 17:30,CUB - online payment,Food,,Kfc dinner,395.21,Expense,with bharath,395.21,INR,395.21
03/01/2023 12:05,CUB - online payment,Transportation,,Auto,1423.01,Expense,with company,1423.01,INR,1423.01
03/09/2023 13:20,CUB - online payment,Food,,Water,545.18,Expense,with gobi,545.18,INR,545.18
03/18/2023 11:32,CUB - online payment,Food,,Parotta,83.42,Expense,with gobi,83.42,INR,83.42
03/14/2023 17:15,CUB - online payment,Other,,From stu,109,Income,with bharath,109,INR,109
03/12/2023 08:29,CUB - online payment,Food,,Pizza,256.85,Expense,with bharath,256.85,INR,256.85
03/04/2023 11:13,CUB - online payment,Food,,Lunch,74.08,Expense,with bharath,74.08,INR,74.08
03/30/2023 17:37,CUB - online payment,Food,,Milk with bharath,43.53,Expense,,43.53,INR,43.53
03/03/2023 18:51,CUB - online payment,Other,,To barath,498.5,Expense,,498.5,INR,498.5
03/03/2023 09:23,CUB - online payment,Food,,Snacks,83.3,Expense,with company,83.3,INR,83.3
03/04/2023 10:03,CUB - online payment,Food,,Water,95.15,Expense,,95.15,INR,95.15
03/11/2023 09:34,CUB - online payment,Food,,Parotta,297.1,Expense,,297.1,INR,297.1
03/06/2023 22:57,CUB - online payment,Food,,Lunch,64.19,Expense,with gobi,64.19,INR,64.19
03/31/2023 18:01,CUB - online payment,Food,,Pizza,14.92,Expense,,14.92,INR,14.92
03/17/2023 19:19,CUB - online payment,Food,,Parotta,21.55,Expense,with company,21.55,INR,21.55
03/09/2023 22:21,CUB - online payment,Transportation,,Auto,226.91,Expense,with stu,226.91,INR,226.91
03/24/2023 21:52,CUB - online payment,Transportation,,Taxi,791.73,Expense,,791.73,INR,791.73
03/16/2023 17:54,CUB - online payment,Apparel,,Earphone,890.98,Expense,with company,890.98,INR,890.98
03/05/2023 19:18,CUB - online payment,Food,,Snacks,30.1,Expense,,30.1,INR,30.1
03/03/2023 18:57,CUB - online payment,Food,,Dinner,172.31,Expense,with stu,172.31,INR,172.31
04/13/2023 14:20,CUB - online payment,Food,,Kfc dinner,88.89,Expense,with bharath,88.89,INR,88.89
04/05/2023 08:44,CUB - online payment,Other,,From dad,2000,Income,,2000,INR,2000
04/04/2023 22:39,CUB - online payment,Food,,Milk with bharath,79.26,Expense,,79.26,INR,79.26
04/15/2023 21:16,CUB - online payment,Food,,Parotta,41.43,Expense,,41.43,INR,41.43
04/12/2023 22:50,CUB - online payment,Food,,Snacks,525.52,Expense,,525.52,INR,525.52
04/25/2023 21:59,CUB - online payment,Food,,Kfc dinner,416.07,Expense,with bharath,416.07,INR,416.07
04/11/2023 11:51,CUB - online payment,Food,,Milk with bharath,56.61,Expense,with company,56.61,INR,56.61
04/19/2023 13:21,CUB - online payment,Food,,Pizza,144.75,Expense,with stu,144.75,INR,144.75
04/17/2023 21:02,CUB - online payment,Food,,Parotta,604.11,Expense,with bharath,604.11,INR,604.11
04/18/2023 22:29,CUB - online payment,Food,,Kfc dinner,45.89,Expense,with stu,45.89,INR,45.89
04/05/2023 09:52,CUB - online payment,Household,,Rent,4659.01,Expense,,4659.01,INR,4659.01
04/02/2023 20:34,CUB - online payment,Food,,Dinner,522.41,Expense,with stu,522.41,INR,522.41
04/28/2023 11:24,CUB - online payment,Food,,Breakfast,557.01,Expense,with stu,557.01,INR,557.01
04/28/2023 19:39,CUB - online payment,Other,,From stu,53,Income,with gobi,53,INR,53
04/30/2023 18:25,CUB - online payment,Food,,Dinner,164.63,Expense,with gobi,164.63,INR,164.63
04/30/2023 14:28,CUB - online payment,Food,,Breakfast,218.98,Expense,with gobi,218.98,INR,218.98
04/05/2023 10:31,CUB - online payment,Other,,To siva,225.84,Expense,,225.84,INR,225.84
04/22/2023 19:08,CUB - online payment,Food,,Milk with bharath,695.05,Expense,,695.05,INR,695.05
04/17/2023 10:53,CUB - online payment,Food,,Breakfast,605.15,Expense,with stu,605.15,INR,605.15
04/09/2023 15:57,CUB - online payment,Food,,Dinner,292.32,Expense,with gobi,292.32,INR,292.32
04/02/2023 09:33,CUB - online payment,Food,,Milk with bharath,205.56,Expense,with bharath,205.56,INR,205.56
04/22/2023 17:32,CUB - online payment,Food,,Water,24.48,Expense,with gobi,24.48,INR,24.48
04/17/2023 15:37,CUB - online payment,Other,,To kumara,347.26,Expense,with gobi,347.26,INR,347.26
04/01/2023 10:09,CUB - online payment,Food,,Pizza,40.02,Expense,with gobi,40.02,INR,40.02
04/22/2023 09:47,CUB - online payment,Other,,To barath,486.17,Expense,,486.17,INR,486.17
04/26/2023 22:26,CUB - online payment,Food,,Lunch,106.55,Expense,with gobi,106.55,INR,106.55
04/25/2023 20:35,CUB - online payment,Food,,Pizza,511.62,Expense,with company,511.62,INR,511.62
04/15/2023 18:39,CUB - online payment,Food,,Parotta,452.18,Expense,with company,452.18,INR,452.18
04/28/2023 22:31,CUB - online payment,Food,,Dinner,375.65,Expense,with company,375.65,INR,375.65
04/16/2023 20:10,CUB - online payment,Food,,Kfc dinner,126.66,Expense,with company,126.66,INR,126.66
04/03/2023 11:25,CUB - online payment,Food,,Water,119.26,Expense,,119.26,INR,119.26
04/13/2023 12:37,CUB - online payment,Food,,Snacks,192.84,Expense,with stu,192.84,INR,192.84
04/29/2023 19:21,CUB - online payment,Food,,Pizza,299.59,Expense,with company,299.59,INR,299.59
04/28/2023 18:59,CUB - online payment,Food,,Pizza,45.85,Expense,with gobi,45.85,INR,45.85
04/09/2023 20:47,CUB - online payment,Food,,Corn,70.33,Expense,with company,70.33,INR,70.33
04/01/2023 09:59,CUB - online payment,Food,,Snacks,572.97,Expense,with gobi,572.97,INR,572.97
04/10/2023 12:58,CUB - online payment,Food,,Pizza,68.79,Expense,with bharath,68.79,INR,68.79
04/24/2023 19:28,CUB - online payment,Food,,Lunch,645.63,Expense,with gobi,645.63,INR,645.63
04/02/2023 10:46,CUB - online payment,Food,,Water,136.64,Expense,,136.64,INR,136.64
04/19/2023 21:23,CUB - online payment,Other,,To barath,92.87,Expense,with bharath,92.87,INR,92.87
04/15/2023 17:58,CUB - online payment,Transportation,,Auto,867.11,Expense,with stu,867.11,INR,867.11
04/04/2023 17:05,CUB - online payment,Food,,Corn,56.5,Expense,with company,56.5,INR,56.5
04/11/2023 18:17,CUB - online payment,Transportation,,Bus ticket,307.05,Expense,,307.05,INR,307.05
04/08/2023 14:17,CUB - online payment,Food,,Lunch,543.45,Expense,with gobi,543.45,INR,543.45
04/27/2023 20:02,CUB - online payment,Transportation,,Rapido,686.7,Expense,,686.7,INR,686.7
04/05/2023 15:16,CUB - online payment,Household,,Stuffs,360.45,Expense,with gobi,360.45,INR,360.45
04/28/2023 11:35,CUB - online payment,Food,,Pizza,37.69,Expense,,37.69,INR,37.69
